variance,ac1,cv,skewness,kurtosis,label
1.638574373364732e-23,0.9833964188050672,1.1749538855018922,2.663135103895812,10.583996396451525,1
2.2811548813303515e-23,0.9095013994125007,1.1671619605815224,2.685511305178455,12.456657161030494,1
7.670502775025998e-26,0.8973087132323586,0.24572439710489036,3.8969149995393324,22.024319871349835,0
9.085892434553415e-23,0.975096613061505,2.0824334803932234,3.6539816000234593,16.697591471519868,1
2.1198626614813334e-24,0.9897868799816766,0.6485676357409894,1.2245167211666403,3.753641346882152,1
1.1291325664125053e-22,0.9808578171219164,1.6539700345237234,3.152880101874274,13.285877476720795,1
1.7837697571551988e-21,0.9809286172531237,1.4250262790587955,2.0652172033563607,7.501488227646418,1
9.143381801116258e-28,0.4886691030980855,0.02994830320349655,4.138802678157722,21.80499756419407,0
1.5583808796884635e-20,0.9709297796698441,2.4341408891324114,3.5245638753835347,17.012686677870096,0
5.067900982895498e-26,0.7712774797729272,0.2068782680805709,4.189470443585571,24.709881821579177,0
1.4894136914205937e-19,0.9917038318798267,2.7285593813670843,3.4754582914530445,16.18949166067762,1
2.3129977848024686e-28,0.8169234305440513,0.015167504122942398,6.738764311214427,50.75259381564126,0
3.972850109600712e-22,0.981441172619065,3.088441031059824,4.4403666057156155,23.064254444386414,0
1.174610782809781e-25,0.8612609769648729,0.2933852195130134,3.5972349091445306,19.726099519087526,0
